retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
dense_cross_encoder,269,"[""970012"", ""34582256"", ""13000926"", ""25687558"", ""29381091"", ""1507222"", ""1568684"", ""4319174"", ""21868715"", ""17000834""]","[-2.395523, -5.220922, -5.545137, -6.153188, -6.280805, -6.343953, -6.665193, -7.854664, -8.182775, -8.738123]",1.0,1.0,1.0
dense_cross_encoder,274,"[""11614737"", ""5114940"", ""34369306"", ""24019260"", ""5551138"", ""40790033"", ""8570690"", ""7552215"", ""308862"", ""24494539""]","[5.701217, 2.138522, 0.495278, 0.146598, -1.523936, -2.60571, -3.958489, -4.140133, -4.866383, -4.95713]",1.0,1.0,1.0
dense_cross_encoder,275,"[""4961038"", ""4920376"", ""14819804"", ""1285713"", ""24190159"", ""14241418"", ""34016944"", ""28651643"", ""29321530"", ""3078550""]","[6.491572, 6.367892, 3.522394, 3.148444, 2.969017, 2.635761, 2.076585, 2.065756, 2.037181, 1.906484]",0.871079,1.0,1.0
dense_cross_encoder,279,"[""14376683"", ""37677954"", ""83667891"", ""87986426"", ""9704467"", ""21230110"", ""13702924"", ""6903077"", ""152245"", ""35711485""]","[5.689373, 0.284984, 0.282164, -3.643208, -5.708277, -6.624275, -7.243818, -7.321837, -7.532353, -7.551299]",1.0,1.0,1.0
dense_cross_encoder,294,"[""10874408"", ""2817000"", ""17240457"", ""25462689"", ""32638085"", ""4305576"", ""23664875"", ""26596106"", ""1259280"", ""35861290""]","[0.786746, -0.848963, -1.174675, -1.528398, -2.119975, -2.130733, -2.288135, -2.499295, -2.769085, -2.796647]",1.0,1.0,1.0
dense_cross_encoder,295,"[""20310709"", ""5979056"", ""1196631"", ""13231899"", ""22791348"", ""40365566"", ""29423324"", ""11020556"", ""21498497"", ""24044977""]","[5.629579, 3.868385, 2.162496, 1.656357, 1.573118, 1.45357, 1.242961, 1.148683, 0.78789, 0.688129]",1.0,1.0,1.0
dense_cross_encoder,298,"[""39381118"", ""8654183"", ""7465900"", ""23403754"", ""10698739"", ""23887844"", ""35962023"", ""10852047"", ""17231273"", ""15836115""]","[7.12971, 1.732068, 1.114965, 0.778366, 0.368216, -0.277341, -1.253621, -1.32742, -2.417849, -3.071981]",1.0,1.0,1.0
dense_cross_encoder,300,"[""16120395"", ""935538"", ""3553087"", ""8065561"", ""39929509"", ""13931771"", ""946756"", ""40044800"", ""15419873"", ""11983390""]","[-0.211067, -0.68911, -0.840169, -2.182729, -2.607956, -2.783151, -2.905899, -2.911429, -2.912275, -3.131514]",0.5,0.333333,1.0
dense_cross_encoder,303,"[""4085204"", ""6948886"", ""140874"", ""2356950"", ""13777138"", ""41548287"", ""28390999"", ""4679264"", ""10024681"", ""39801095""]","[2.977882, 1.229619, -0.664849, -0.997274, -1.474372, -1.810927, -1.866818, -1.992103, -2.705691, -3.070544]",0.0,0.0,0.0
dense_cross_encoder,312,"[""32770503"", ""14464451"", ""13123189"", ""143251"", ""27061085"", ""29334259"", ""14275671"", ""6173523"", ""6974477"", ""6128334""]","[0.985321, 0.593213, -1.955871, -2.265057, -4.09586, -5.790119, -6.394347, -6.536703, -7.591261, -8.038296]",0.315465,0.125,1.0
dense_cross_encoder,314,"[""544971"", ""2638387"", ""22703082"", ""34498325"", ""7029990"", ""25014337"", ""24221369"", ""33387953"", ""2319305"", ""5633957""]","[0.709523, -0.038415, -1.814365, -3.461925, -5.173561, -5.443573, -5.607532, -5.650933, -5.916431, -6.534093]",0.0,0.0,0.0
dense_cross_encoder,324,"[""22174015"", ""5260382"", ""5409325"", ""3870062"", ""24612804"", ""25440070"", ""3943235"", ""18348376"", ""17682477"", ""44562221""]","[-0.161935, -1.955709, -3.728591, -3.839673, -4.866176, -5.507395, -5.620855, -5.792411, -5.921317, -5.971178]",0.0,0.0,0.0
dense_cross_encoder,327,"[""17997584"", ""3984231"", ""15405204"", ""4391121"", ""23912923"", ""29015485"", ""22972632"", ""6270720"", ""35987381"", ""5572127""]","[8.193707, 0.130447, -0.22293, -2.965926, -3.72378, -5.052324, -5.282607, -5.389659, -5.956741, -6.118702]",1.0,1.0,1.0
dense_cross_encoder,338,"[""23349986"", ""24211561"", ""15948830"", ""36288526"", ""23783727"", ""24088502"", ""20887554"", ""14252892"", ""20645335"", ""32001951""]","[6.805161, 4.596911, 0.637455, -0.283756, -1.513061, -1.597634, -2.52182, -2.742186, -3.3216, -3.401473]",1.0,1.0,1.0
dense_cross_encoder,343,"[""23783727"", ""6158879"", ""7873737"", ""5884524"", ""38630735"", ""13448422"", ""44827480"", ""29253460"", ""24150328"", ""16760369""]","[4.241858, 2.878075, 2.311238, 2.16754, 1.298366, 0.83006, 0.735325, 0.534812, 0.358776, -0.547625]",0.570642,0.333333,1.0
dense_cross_encoder,350,"[""16927286"", ""9505448"", ""23342686"", ""13072112"", ""24521894"", ""13552682"", ""30261663"", ""29788648"", ""26731863"", ""12149169""]","[3.271303, -0.790955, -1.912917, -2.839098, -3.358713, -3.597633, -5.124238, -5.250177, -5.756968, -5.916803]",1.0,1.0,1.0
dense_cross_encoder,354,"[""8774475"", ""34103335"", ""1241113"", ""10486817"", ""39758684"", ""20183360"", ""17648235"", ""2014909"", ""1866911"", ""26735905""]","[5.94222, 0.0576, -0.926814, -2.555225, -3.211285, -3.812155, -4.044382, -5.074213, -5.206802, -5.257667]",1.0,1.0,1.0
dense_cross_encoder,362,"[""38587347"", ""15488881"", ""5003144"", ""23305884"", ""3930020"", ""15058155"", ""10354110"", ""9705208"", ""14644164"", ""35256900""]","[2.956173, 0.139764, -0.598227, -2.242723, -2.681422, -2.78336, -3.742952, -3.956583, -4.318396, -4.798099]",1.0,1.0,1.0
dense_cross_encoder,380,"[""19005293"", ""26068103"", ""15425958"", ""219475"", ""10648422"", ""27602752"", ""20148808"", ""20732789"", ""23509113"", ""6182947""]","[5.468016, -0.360023, -1.160907, -2.004252, -2.747108, -2.917712, -3.14401, -3.629955, -3.903916, -3.922466]",1.0,1.0,1.0
dense_cross_encoder,384,"[""51972698"", ""581832"", ""25451374"", ""25069745"", ""1215116"", ""13770184"", ""8529693"", ""3580005"", ""2138767"", ""19824183""]","[1.434435, -0.19247, -0.718078, -3.644158, -3.977902, -4.025247, -4.119349, -4.967525, -4.988326, -5.310256]",0.356207,0.166667,1.0
dense_cross_encoder,385,"[""1032372"", ""9767444"", ""9955779"", ""3981033"", ""24726600"", ""4468861"", ""26886351"", ""40710501"", ""9791313"", ""5406411""]","[6.809078, 3.176372, 1.477088, 1.256806, 0.028811, -0.831224, -1.173291, -1.4581, -1.708753, -1.917277]",0.693426,0.5,1.0
dense_cross_encoder,386,"[""16495649"", ""21260231"", ""42404093"", ""12258338"", ""38799797"", ""79231308"", ""39300105"", ""19308127"", ""35766603"", ""12209494""]","[4.114986, -2.454207, -2.913164, -5.928524, -7.084863, -7.397641, -7.557292, -7.773145, -7.911489, -7.924085]",1.0,1.0,1.0
dense_cross_encoder,388,"[""21602220"", ""24019260"", ""1148122"", ""44672703"", ""19851614"", ""22908536"", ""38028419"", ""6372244"", ""12881593"", ""2851611""]","[-2.602182, -5.338909, -6.250846, -6.445352, -6.453855, -6.7252, -6.909992, -7.456381, -7.663925, -7.773582]",0.5,0.333333,1.0
dense_cross_encoder,399,"[""791050"", ""42387637"", ""471921"", ""21003930"", ""32357890"", ""34121231"", ""21495419"", ""20732789"", ""24269361"", ""2436602""]","[8.066149, 0.8416, -0.131147, -1.810159, -3.935056, -8.008206, -8.578163, -9.239996, -9.310911, -9.43886]",1.0,1.0,1.0
dense_cross_encoder,410,"[""14924526"", ""15889329"", ""1410197"", ""116792"", ""35520219"", ""23670644"", ""29723642"", ""30534237"", ""6334188"", ""37592824""]","[5.446758, 0.755261, 0.530033, -1.243931, -4.677085, -5.149426, -5.362984, -5.509174, -5.999568, -6.219768]",1.0,1.0,1.0
dense_cross_encoder,411,"[""14924526"", ""15889329"", ""1410197"", ""116792"", ""23670644"", ""35520219"", ""37592824"", ""29231620"", ""30534237"", ""29723642""]","[3.689583, 0.329211, -0.452348, -1.66826, -2.608072, -4.637195, -6.507568, -6.784028, -7.240519, -7.381964]",1.0,1.0,1.0
dense_cross_encoder,415,"[""51386222"", ""4505748"", ""6309659"", ""20937018"", ""12443371"", ""4709641"", ""24906548"", ""18852643"", ""24530130"", ""37205759""]","[4.349562, 4.19577, 3.816208, 3.705657, 3.017535, 2.884414, 2.449655, 2.205964, 2.037648, 1.484896]",0.5,0.333333,1.0
dense_cross_encoder,421,"[""1065627"", ""8702697"", ""4583180"", ""6944800"", ""26735905"", ""17388232"", ""27647593"", ""15727984"", ""25435456"", ""12866641""]","[-2.054372, -4.133683, -5.380828, -5.409052, -5.919835, -6.283091, -6.52979, -6.538971, -7.562952, -7.948365]",0.0,0.0,0.0
dense_cross_encoder,431,"[""4399311"", ""29073751"", ""2543135"", ""19922508"", ""25488034"", ""14496749"", ""29429111"", ""23887844"", ""22696649"", ""14092737""]","[2.893938, 2.50587, 1.912956, 1.664064, 1.58253, 1.530095, 1.354187, 1.032349, 0.882538, 0.65918]",0.0,0.0,0.0
dense_cross_encoder,436,"[""14637235"", ""14332945"", ""12086599"", ""39637840"", ""4899981"", ""7225911"", ""5389523"", ""12588500"", ""12207340"", ""7151961""]","[5.531694, 0.382646, -0.870039, -0.911894, -1.030624, -1.071521, -1.300222, -1.366326, -1.405112, -1.581379]",1.0,1.0,1.0
dense_cross_encoder,437,"[""39851630"", ""5765455"", ""2359152"", ""3391547"", ""8083310"", ""6000423"", ""5836"", ""5782614"", ""13293033"", ""8385277""]","[0.983467, 0.920979, 0.422192, 0.313676, 0.194313, 0.188609, -0.160933, -0.743802, -1.135741, -1.290003]",0.0,0.0,0.0
dense_cross_encoder,439,"[""4423559"", ""5395426"", ""29422484"", ""18575183"", ""17049436"", ""11254556"", ""13411519"", ""9629682"", ""23804187"", ""4932668""]","[-0.64897, -0.827338, -0.849107, -1.557609, -1.866941, -2.299531, -2.506974, -2.54047, -2.54795, -2.966371]",1.0,1.0,1.0
dense_cross_encoder,440,"[""4423559"", ""5395426"", ""18575183"", ""17049436"", ""29422484"", ""23804187"", ""11254556"", ""4932668"", ""9629682"", ""22178316""]","[-0.212025, -1.012113, -1.480091, -1.531111, -1.666066, -1.691944, -2.258332, -2.442367, -2.490607, -2.846226]",1.0,1.0,1.0
dense_cross_encoder,443,"[""10165258"", ""9911547"", ""19583924"", ""13509809"", ""16728949"", ""11289247"", ""17271462"", ""23727313"", ""2853291"", ""5415832""]","[8.356983, 4.203059, 3.016795, 1.83671, 1.822748, 1.781133, 1.629964, 1.43411, 1.419993, 1.332576]",1.0,1.0,1.0
dense_cross_encoder,452,"[""9154703"", ""16237005"", ""4378885"", ""4632921"", ""12804937"", ""17702490"", ""21855837"", ""31200375"", ""36708463"", ""54561709""]","[1.299983, -0.089644, -1.033359, -1.461342, -1.98058, -2.262531, -3.346977, -3.477102, -3.542128, -3.665732]",0.237198,0.2,0.5
dense_cross_encoder,475,"[""6061927"", ""18810195"", ""2601324"", ""3831884"", ""23576165"", ""18678095"", ""195689757"", ""23887844"", ""3468459"", ""8724666""]","[-0.832942, -1.610013, -1.888998, -1.949827, -2.023004, -2.038745, -2.320514, -2.450759, -2.693053, -3.34248]",0.356207,0.166667,1.0
dense_cross_encoder,478,"[""14767844"", ""19005293"", ""2388819"", ""21878751"", ""23912923"", ""4422734"", ""6961811"", ""10562341"", ""29015485"", ""13398997""]","[0.148048, -1.114823, -1.744358, -2.801435, -3.149207, -3.34486, -3.603796, -3.64573, -3.725403, -4.336573]",1.0,1.0,1.0
dense_cross_encoder,491,"[""56893404"", ""1576955"", ""834336"", ""15692098"", ""3113630"", ""43311750"", ""13450938"", ""14479433"", ""24725136"", ""14864285""]","[-0.298263, -2.077854, -2.997498, -3.627395, -3.888954, -3.933027, -4.449125, -4.559734, -4.745173, -4.757225]",1.0,1.0,1.0
dense_cross_encoder,501,"[""17930286"", ""24865781"", ""21274919"", ""42095718"", ""24285403"", ""37583120"", ""6191684"", ""24148722"", ""20471181"", ""41735503""]","[2.948544, 0.087655, -2.885425, -2.932785, -3.054456, -4.037315, -4.379995, -4.455594, -5.046923, -5.131632]",1.0,1.0,1.0
dense_cross_encoder,502,"[""70516463"", ""10854174"", ""17626822"", ""11748341"", ""24318630"", ""77971703"", ""10509344"", ""15041758"", ""26611094"", ""43378932""]","[-6.318783, -7.88416, -8.173359, -8.253128, -8.531086, -8.693836, -9.15329, -9.438154, -9.531748, -10.019446]",0.0,0.0,0.0
dense_cross_encoder,507,"[""7433668"", ""30774694"", ""11837657"", ""16066726"", ""35079452"", ""1386103"", ""26751583"", ""23801039"", ""14644164"", ""32533299""]","[6.82758, 4.446648, 2.776937, 1.641612, 1.293102, 0.972817, 0.920145, 0.826356, 0.32134, -0.413594]",0.63093,0.5,1.0
dense_cross_encoder,508,"[""25516011"", ""10128893"", ""18374364"", ""40234452"", ""10165258"", ""17682477"", ""13116880"", ""4381486"", ""2701077"", ""54561384""]","[1.160942, -1.531132, -1.873945, -3.115881, -3.20701, -3.619868, -3.897937, -4.063025, -4.063614, -4.079263]",0.0,0.0,0.0
dense_cross_encoder,513,"[""12770738"", ""13230773"", ""6525844"", ""25355575"", ""35495268"", ""25451374"", ""24408040"", ""31889025"", ""21048969"", ""24918110""]","[4.295465, 2.289926, 1.061154, -0.675537, -1.206533, -1.240887, -2.605813, -2.737469, -2.99898, -3.658731]",0.63093,0.5,1.0
dense_cross_encoder,514,"[""9555784"", ""4462079"", ""16256507"", ""21553394"", ""3034412"", ""36960449"", ""30720103"", ""520579"", ""44572913"", ""25599283""]","[1.349306, 0.225467, 0.072727, -1.260979, -1.262508, -1.90442, -2.002365, -2.232952, -2.617437, -2.785712]",0.5,0.333333,1.0
dense_cross_encoder,516,"[""29564505"", ""20109325"", ""26107000"", ""21287352"", ""2032877"", ""18988265"", ""3553087"", ""20887554"", ""9440748"", ""20732789""]","[6.485038, 4.260831, 4.168314, 3.453787, 3.109711, 2.273898, 1.736824, 1.475468, 1.297041, 1.024936]",1.0,1.0,1.0
dense_cross_encoder,517,"[""23577867"", ""25599283"", ""1711571"", ""13619127"", ""27449472"", ""17656445"", ""32850528"", ""6176498"", ""27428509"", ""30915421""]","[1.087695, 0.148474, -0.020832, -0.180511, -0.722486, -1.324095, -1.389037, -1.527691, -1.955637, -2.109117]",0.0,0.0,0.0
dense_cross_encoder,521,"[""34873974"", ""3056682"", ""25028913"", ""29526125"", ""23633726"", ""6793674"", ""5558754"", ""23124332"", ""40156901"", ""16980892""]","[2.241353, -1.587157, -2.804813, -2.863983, -3.991444, -4.166052, -5.609601, -6.161312, -6.326905, -6.451466]",1.0,1.0,1.0
dense_cross_encoder,525,"[""13639330"", ""502591"", ""29788648"", ""6455142"", ""8548635"", ""23195302"", ""15803282"", ""4547102"", ""40760684"", ""23938319""]","[4.948223, 0.683059, -0.293155, -0.708895, -0.954129, -1.267339, -1.337037, -2.221966, -2.224823, -2.510361]",1.0,1.0,1.0
dense_cross_encoder,527,"[""1617327"", ""18489989"", ""8083310"", ""25827024"", ""4366738"", ""24766509"", ""3863543"", ""4380004"", ""19912367"", ""24101431""]","[0.124461, -0.462415, -1.682596, -1.96114, -2.197625, -2.65554, -4.055245, -4.175506, -4.305116, -4.569536]",0.333333,0.142857,1.0
dense_cross_encoder,528,"[""23326722"", ""24512064"", ""5476778"", ""10450300"", ""11238951"", ""20864487"", ""39443128"", ""12670680"", ""18938992"", ""28738741""]","[2.513634, 0.029412, -0.318396, -2.840834, -3.195396, -3.618488, -3.717781, -4.721727, -4.930466, -5.486745]",0.5,0.333333,1.0
dense_cross_encoder,532,"[""12991445"", ""79231308"", ""23783727"", ""16760369"", ""1387104"", ""29981186"", ""14973286"", ""11718220"", ""25028913"", ""23195674""]","[0.990292, -3.459507, -3.972927, -4.565648, -4.759611, -4.863624, -5.316724, -5.382499, -5.598761, -6.193943]",1.0,1.0,1.0
dense_cross_encoder,533,"[""12991445"", ""23783727"", ""1387104"", ""16760369"", ""23195674"", ""14973286"", ""29981186"", ""25028913"", ""17897801"", ""25300664""]","[2.032127, -2.754102, -2.982228, -4.182822, -4.963515, -4.971444, -5.017176, -5.229223, -5.395499, -5.582234]",1.0,1.0,1.0
dense_cross_encoder,535,"[""2138843"", ""11953232"", ""13282296"", ""36642096"", ""13448422"", ""27428509"", ""1711571"", ""13619127"", ""3825750"", ""5567005""]","[1.125108, 0.882691, 0.787958, 0.10094, 0.071669, -0.181823, -0.184817, -0.555453, -1.29406, -1.495106]",0.0,0.0,0.0
dense_cross_encoder,536,"[""16056514"", ""14419116"", ""306311"", ""25440070"", ""46451940"", ""4611267"", ""13172737"", ""22549449"", ""25007443"", ""41911192""]","[3.529086, -1.630648, -2.07582, -2.382393, -2.385338, -2.542713, -3.019534, -3.60746, -3.752464, -4.282885]",1.0,1.0,1.0
dense_cross_encoder,539,"[""13282296"", ""41264017"", ""37583120"", ""13933299"", ""5402581"", ""24921368"", ""6309659"", ""13619127"", ""11953232"", ""8868863""]","[7.344816, 1.511104, 0.871873, 0.678331, 0.088118, -0.549872, -1.195686, -1.75421, -1.820322, -1.925598]",1.0,1.0,1.0
dense_cross_encoder,540,"[""17150648"", ""2225918"", ""11886686"", ""4469125"", ""2481032"", ""1070920"", ""45154987"", ""23869951"", ""11742219"", ""3085264""]","[2.102461, 1.09578, 0.507079, -1.154909, -1.305821, -1.560995, -2.354028, -2.498072, -2.530233, -2.782866]",0.306574,0.333333,0.5
dense_cross_encoder,544,"[""10559501"", ""1970884"", ""44366096"", ""11784947"", ""24221369"", ""5137019"", ""37727521"", ""7137057"", ""4347374"", ""4402497""]","[0.707303, -0.847853, -1.835982, -2.030806, -2.215778, -2.829336, -3.656719, -3.736713, -3.821212, -3.845109]",0.386853,0.2,1.0
dense_cross_encoder,549,"[""9433958"", ""2274272"", ""7820043"", ""30437264"", ""6501747"", ""4347374"", ""7155555"", ""39545358"", ""5137019"", ""3493623""]","[3.040958, 0.992872, 0.024927, -0.298407, -0.801692, -1.186155, -2.085129, -2.54913, -2.618291, -3.534948]",1.0,1.0,1.0
dense_cross_encoder,551,"[""8903143"", ""5914739"", ""33499189"", ""9283422"", ""2714623"", ""2825380"", ""52095986"", ""34905328"", ""25479072"", ""40608679""]","[2.720489, -0.169072, -1.419292, -1.680619, -1.856014, -2.279416, -2.318438, -2.45128, -2.96523, -3.054936]",0.5,0.333333,1.0
dense_cross_encoder,552,"[""1471041"", ""17695748"", ""27772649"", ""13578199"", ""44420873"", ""21060008"", ""10675756"", ""10669582"", ""14340571"", ""26008462""]","[5.367714, 0.170896, -0.432704, -1.309983, -1.492522, -1.560126, -1.972302, -2.096805, -4.90542, -5.185134]",1.0,1.0,1.0
dense_cross_encoder,554,"[""52925737"", ""29399239"", ""9878167"", ""4911006"", ""43054703"", ""14853989"", ""11837657"", ""17741440"", ""2236768"", ""1049501""]","[1.539085, 1.429517, 1.097106, 1.01947, 0.953192, -0.02522, -0.138445, -0.432471, -0.560338, -0.961093]",0.289065,0.1,1.0
dense_cross_encoder,560,"[""2844490"", ""11233339"", ""1022115"", ""40312663"", ""29347970"", ""18546584"", ""19005293"", ""25726838"", ""13398997"", ""51952430""]","[4.154398, 3.983331, 3.523366, 2.498109, 2.259412, 2.138359, 1.967834, 1.864463, 1.703615, 0.947966]",0.0,0.0,0.0
dense_cross_encoder,569,"[""23460562"", ""3155731"", ""37311371"", ""21320417"", ""6961811"", ""12966719"", ""12100963"", ""3835423"", ""5508750"", ""10765888""]","[4.949387, 4.803793, 2.520147, 1.97286, 1.671112, 1.569236, 1.489515, 1.450459, 1.258528, 1.201139]",1.0,1.0,1.0
dense_cross_encoder,575,"[""10300888"", ""9704467"", ""9548440"", ""8247597"", ""6599693"", ""26083387"", ""16686383"", ""10874408"", ""6106004"", ""4429668""]","[0.57159, -1.986133, -3.742138, -4.113927, -4.177437, -4.247078, -4.308618, -4.365744, -4.531968, -4.82681]",1.0,1.0,1.0
dense_cross_encoder,577,"[""3930020"", ""7386360"", ""45401535"", ""39550665"", ""40584205"", ""42065070"", ""21392703"", ""10559501"", ""21878751"", ""40473317""]","[-3.039208, -3.228611, -3.233442, -3.91109, -4.403227, -4.412457, -4.460382, -4.548732, -4.562567, -5.457273]",0.0,0.0,0.0
dense_cross_encoder,578,"[""8764879"", ""6374918"", ""18882947"", ""19510470"", ""10795340"", ""7155555"", ""24612804"", ""37549932"", ""5765455"", ""1617327""]","[4.129902, 1.080068, -0.354018, -0.717136, -1.027637, -1.205643, -2.326331, -2.81608, -2.909329, -3.142631]",1.0,1.0,1.0
dense_cross_encoder,587,"[""7142113"", ""16999023"", ""40558887"", ""42855554"", ""12152977"", ""9675944"", ""980008"", ""22948960"", ""23959496"", ""39048693""]","[0.245762, -1.791383, -2.45284, -3.101919, -3.646089, -3.965135, -4.35573, -5.325513, -5.505433, -5.617831]",0.63093,0.5,1.0
dense_cross_encoder,589,"[""10984005"", ""12206390"", ""5698494"", ""25451374"", ""752423"", ""2492146"", ""41264017"", ""23785605"", ""5691302"", ""9813098""]","[8.103359, -1.309272, -2.076066, -2.340706, -2.386008, -2.610087, -2.666105, -3.483077, -3.744708, -3.948189]",1.0,1.0,1.0
dense_cross_encoder,593,"[""19675911"", ""31889025"", ""24408040"", ""13481731"", ""30058568"", ""33533307"", ""12206390"", ""27240667"", ""25451374"", ""43629704""]","[6.421849, 0.727334, -1.72193, -1.741123, -1.865584, -1.976964, -2.691576, -3.516284, -4.244811, -4.435536]",1.0,1.0,1.0
dense_cross_encoder,597,"[""36355784"", ""27240667"", ""23136735"", ""25742130"", ""46695481"", ""12779444"", ""52188256"", ""27446873"", ""76415938"", ""5433667""]","[4.661669, 2.161227, 1.805989, 1.667529, 1.624039, 1.539245, 0.238828, -0.006905, -1.264044, -2.345006]",0.838547,1.0,1.0
dense_cross_encoder,598,"[""46695481"", ""27446873"", ""36355784"", ""6561200"", ""76415938"", ""27873158"", ""25742130"", ""9764256"", ""28617573"", ""23136735""]","[4.726487, 4.366099, 3.428932, 2.920827, 2.421689, 1.994987, 1.253018, 1.012577, 0.687698, 0.102401]",0.333333,0.142857,1.0
dense_cross_encoder,613,"[""9638032"", ""21465696"", ""36830715"", ""16056410"", ""33911859"", ""42035464"", ""11983390"", ""3113630"", ""11200685"", ""2727303""]","[8.03095, -3.372634, -3.625199, -4.275027, -4.319717, -5.228121, -5.337271, -5.521671, -5.968215, -6.137053]",1.0,1.0,1.0
dense_cross_encoder,619,"[""20888849"", ""1171121"", ""24396137"", ""3559136"", ""21382907"", ""39424916"", ""1065627"", ""2030623"", ""11771811"", ""10162553""]","[-3.451726, -3.749278, -6.24937, -6.406673, -6.422928, -6.465311, -6.499499, -6.555681, -6.576429, -6.645693]",0.613147,1.0,0.5
dense_cross_encoder,623,"[""25599283"", ""4462079"", ""22843838"", ""9555784"", ""12074066"", ""520579"", ""2425364"", ""43226130"", ""23267371"", ""38551172""]","[5.708117, 3.427781, 2.619417, 2.149236, 1.233144, 0.747568, 0.685329, -0.274528, -0.338507, -0.941691]",0.0,0.0,0.0
dense_cross_encoder,628,"[""24512064"", ""29134911"", ""37444589"", ""20996244"", ""5735492"", ""28738741"", ""798152"", ""8300657"", ""20357868"", ""44737533""]","[3.128235, 2.287514, -0.461183, -0.478026, -0.715659, -0.91142, -1.031603, -1.875002, -2.735578, -2.755406]",1.0,1.0,1.0
dense_cross_encoder,636,"[""24294572"", ""19752008"", ""42708716"", ""14328288"", ""21551568"", ""22025252"", ""1285713"", ""34016944"", ""14819804"", ""21199527""]","[3.331037, 2.44021, 1.338951, 0.867511, 0.044651, -1.185653, -1.586665, -2.056134, -2.170028, -2.671801]",1.0,1.0,1.0
dense_cross_encoder,637,"[""6129301"", ""25649714"", ""31019903"", ""154243324"", ""15041758"", ""20334484"", ""33135135"", ""31612088"", ""38799797"", ""10893238""]","[0.359843, -2.0971, -2.186468, -3.63217, -3.992087, -4.389262, -5.061619, -5.454757, -6.321288, -7.38709]",0.63093,0.5,1.0
dense_cross_encoder,641,"[""5912283"", ""24865781"", ""7627167"", ""17973630"", ""24346598"", ""24159217"", ""22467585"", ""6191684"", ""21373821"", ""31554917""]","[4.815473, -0.045264, -2.711956, -2.731589, -3.348797, -4.026045, -4.350921, -4.780482, -5.817874, -5.991144]",0.790386,1.0,1.0
dense_cross_encoder,644,"[""13619127"", ""24921368"", ""23377475"", ""27449472"", ""120626"", ""25300664"", ""6250701"", ""31229233"", ""1711571"", ""11481946""]","[4.413885, 0.28012, -1.72308, -1.805413, -1.85652, -1.88166, -1.901921, -2.940447, -3.305028, -3.601271]",1.0,1.0,1.0
dense_cross_encoder,649,"[""12789595"", ""24159217"", ""15041758"", ""1338283"", ""28017005"", ""22467585"", ""14437255"", ""21377587"", ""4506702"", ""4270992""]","[-4.883888, -5.573878, -6.628875, -9.960081, -10.400688, -10.578274, -10.784546, -10.876718, -10.932459, -10.933514]",1.0,1.0,1.0
dense_cross_encoder,659,"[""39892135"", ""21258863"", ""41294031"", ""34481589"", ""35301079"", ""14657344"", ""35766603"", ""27264454"", ""1215116"", ""32263707""]","[-6.780792, -6.80654, -6.821017, -7.164326, -7.35913, -7.467192, -7.486933, -7.514812, -7.627043, -7.628763]",0.30103,0.111111,1.0
dense_cross_encoder,660,"[""13624704"", ""39892135"", ""35301079"", ""10526279"", ""38886345"", ""32263707"", ""25388309"", ""21258863"", ""21150010"", ""3078550""]","[-4.26063, -4.8644, -5.800752, -5.896577, -6.172472, -6.311764, -6.313918, -6.45963, -6.550265, -6.769687]",0.0,0.0,0.0
dense_cross_encoder,674,"[""2095573"", ""30981192"", ""7757997"", ""7662206"", ""970012"", ""25300664"", ""4647303"", ""72933407"", ""9617381"", ""9814332""]","[5.47675, 1.513219, 1.070248, 0.382645, -0.728542, -0.900897, -1.179554, -1.866174, -2.187372, -2.583929]",1.0,1.0,1.0
dense_cross_encoder,684,"[""12881593"", ""34386619"", ""17416520"", ""4942718"", ""2904102"", ""12824568"", ""464511"", ""35085326"", ""799586"", ""31407112""]","[2.894981, 1.385406, 0.295792, -0.407709, -3.675854, -4.385559, -4.728472, -5.289785, -5.441491, -6.143524]",0.430677,0.25,1.0
dense_cross_encoder,690,"[""18174210"", ""1145473"", ""25182647"", ""27889071"", ""25420421"", ""4449524"", ""834336"", ""13959707"", ""10617916"", ""30492966""]","[-5.310556, -5.795735, -7.088007, -7.513988, -7.686223, -7.777433, -7.942726, -8.051631, -8.212022, -8.216722]",0.0,0.0,0.0
dense_cross_encoder,691,"[""33076846"", ""10991183"", ""28195565"", ""29073751"", ""4373445"", ""885056"", ""24881307"", ""36345185"", ""45764440"", ""5270265""]","[2.559036, 1.84084, 0.125397, -0.376896, -1.221982, -2.095593, -2.115839, -2.426026, -2.444426, -2.49011]",0.63093,0.5,1.0
dense_cross_encoder,692,"[""24088502"", ""27602752"", ""8137081"", ""14021596"", ""43587663"", ""11344428"", ""45401535"", ""27243019"", ""11459139"", ""42373943""]","[1.815219, 0.383709, -3.324262, -5.009059, -5.021544, -5.59439, -5.778643, -5.946087, -6.038251, -6.117185]",1.0,1.0,1.0
dense_cross_encoder,693,"[""24088502"", ""17682477"", ""3698758"", ""8137081"", ""12409683"", ""10128893"", ""118568"", ""7850867"", ""26474812"", ""36288526""]","[4.071091, -4.012596, -4.473658, -5.228286, -5.70027, -6.183518, -6.360559, -6.402653, -6.571762, -6.617454]",1.0,1.0,1.0
