retriever,query_id,ranked_doc_ids,scores,ndcg_at_10,mrr_at_10,recall_at_10
dense_cross_encoder,bioasq_4301,"[""bioasq_34767442"", ""bioasq_32967423"", ""bioasq_34472376"", ""bioasq_32118252"", ""bioasq_29054129"", ""bioasq_33068633"", ""bioasq_17309171"", ""bioasq_29531424"", ""bioasq_23161666"", ""bioasq_28589525""]","[4.615695, 1.945385, -1.169817, -1.378277, -6.609288, -7.098114, -7.111696, -7.269854, -7.427362, -8.053373]",0.775148,1.0,0.666667
dense_cross_encoder,bioasq_879,"[""bioasq_21961548"", ""bioasq_15835100"", ""bioasq_15835099"", ""bioasq_21193992"", ""bioasq_17644917"", ""bioasq_18459898"", ""bioasq_16426953"", ""bioasq_21778677"", ""bioasq_16238072"", ""bioasq_20593981""]","[5.771964, 5.494197, 5.095204, 4.942502, 4.876491, 4.352186, 4.247887, 4.116151, 3.373737, 3.201456]",1.0,1.0,0.833333
dense_cross_encoder,bioasq_1104,"[""bioasq_24474959"", ""bioasq_23541013"", ""bioasq_19888755"", ""bioasq_23795692"", ""bioasq_15922277"", ""bioasq_23259476"", ""bioasq_25432121"", ""bioasq_25534665"", ""bioasq_24828991"", ""bioasq_25546992""]","[7.619646, 6.000025, 5.775911, 5.494704, 4.525169, 3.144686, 2.934845, 2.460332, 1.965204, 1.809938]",1.0,1.0,0.909091
dense_cross_encoder,bioasq_2066,"[""bioasq_19200529"", ""bioasq_10532135"", ""bioasq_18836937"", ""bioasq_9050065"", ""bioasq_21117539"", ""bioasq_8527967"", ""bioasq_8981698"", ""bioasq_2093257"", ""bioasq_6633857"", ""bioasq_21915450""]","[8.991972, -7.766534, -7.992038, -8.42761, -8.659061, -8.933256, -8.947599, -9.05092, -9.081635, -9.115379]",0.469279,1.0,0.333333
dense_cross_encoder,bioasq_1505,"[""bioasq_20692508"", ""bioasq_15639532"", ""bioasq_22941961"", ""bioasq_21683505"", ""bioasq_20846894"", ""bioasq_14745222"", ""bioasq_20351675"", ""bioasq_23822094"", ""bioasq_25797933"", ""bioasq_22648477""]","[2.486466, 0.471779, -2.341402, -2.710178, -3.582749, -3.607599, -6.179348, -6.449427, -7.771066, -8.839052]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2126,"[""bioasq_15226563"", ""bioasq_10698963"", ""bioasq_26275698"", ""bioasq_24865682"", ""bioasq_24943486"", ""bioasq_24460025"", ""bioasq_25116429"", ""bioasq_11271380"", ""bioasq_10066026"", ""bioasq_1634454""]","[8.664452, 7.93599, 7.878031, 7.452594, 7.124038, 7.119148, 7.088557, 7.016227, 6.791954, 6.639457]",1.0,1.0,0.588235
dense_cross_encoder,bioasq_4682,"[""bioasq_22367295"", ""bioasq_12385930"", ""bioasq_25228336"", ""bioasq_14562287"", ""bioasq_32686748"", ""bioasq_15475927"", ""bioasq_30363387"", ""bioasq_21862072"", ""bioasq_25189638"", ""bioasq_17277764""]","[4.800625, 4.182221, 4.012219, 3.589825, 3.375, 3.253939, 3.24754, 2.881437, 2.876409, 2.016266]",1.0,1.0,0.769231
dense_cross_encoder,bioasq_2177,"[""bioasq_26518482"", ""bioasq_26748519"", ""bioasq_28348222"", ""bioasq_32211023"", ""bioasq_22495304"", ""bioasq_32689928"", ""bioasq_25409831"", ""bioasq_28780612"", ""bioasq_29269411"", ""bioasq_31211995""]","[-3.218207, -3.482304, -4.590464, -4.615579, -4.705009, -4.79946, -5.118255, -7.567079, -8.288891, -9.872099]",0.237198,0.2,0.5
dense_cross_encoder,bioasq_1447,"[""bioasq_10711555"", ""bioasq_9690182"", ""bioasq_15183554"", ""bioasq_22687358"", ""bioasq_10838378"", ""bioasq_15582258"", ""bioasq_12806798"", ""bioasq_20065535"", ""bioasq_22933007"", ""bioasq_26222251""]","[3.552977, 3.278717, 2.747858, 2.711596, 2.674824, 2.470404, 1.600864, 0.539533, 0.085504, -6.399264]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1528,"[""bioasq_7978750"", ""bioasq_10796047"", ""bioasq_11682961"", ""bioasq_7975766"", ""bioasq_9667473"", ""bioasq_15672765"", ""bioasq_11054376"", ""bioasq_22368024"", ""bioasq_15916100"", ""bioasq_15213617""]","[8.132098, 6.823525, 6.821368, 4.593669, 2.814407, 2.325071, 2.140856, 2.10868, 1.056458, 0.708405]",1.0,1.0,0.833333
dense_cross_encoder,bioasq_772,"[""bioasq_23150934"", ""bioasq_18975529"", ""bioasq_16775366"", ""bioasq_7620118"", ""bioasq_24894446"", ""bioasq_22781092"", ""bioasq_18492089"", ""bioasq_21753178"", ""bioasq_20174468"", ""bioasq_15099592""]","[-5.469456, -6.142057, -6.703329, -6.743325, -6.91493, -7.028173, -7.042324, -7.137431, -7.300013, -7.503913]",0.430677,0.25,1.0
dense_cross_encoder,bioasq_3732,"[""bioasq_19398090"", ""bioasq_12422054"", ""bioasq_19497323"", ""bioasq_11768602"", ""bioasq_22934911"", ""bioasq_15087020"", ""bioasq_31822364"", ""bioasq_29671404"", ""bioasq_19593441"", ""bioasq_23830593""]","[9.414047, 7.673737, 6.699413, 5.9036, 5.555606, 5.428649, 5.328484, 4.796912, 4.716143, 4.521896]",1.0,1.0,0.5
dense_cross_encoder,bioasq_4570,"[""bioasq_34117353"", ""bioasq_29321253"", ""bioasq_19234192"", ""bioasq_21347402"", ""bioasq_20705812"", ""bioasq_8022486"", ""bioasq_22096584"", ""bioasq_21775629"", ""bioasq_20520769"", ""bioasq_21677656""]","[3.426748, 0.930311, -1.958771, -3.869821, -4.42847, -5.590117, -6.314617, -6.532025, -6.671196, -7.903533]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3405,"[""bioasq_30308208"", ""bioasq_28862574"", ""bioasq_28823509"", ""bioasq_16115318"", ""bioasq_22870474"", ""bioasq_29089721"", ""bioasq_28259568"", ""bioasq_2080488"", ""bioasq_6350992"", ""bioasq_8535646""]","[4.390983, 3.919683, 3.884449, 0.434344, -2.365296, -3.097242, -3.945295, -4.239989, -4.783326, -4.944372]",0.981848,1.0,1.0
dense_cross_encoder,bioasq_4711,"[""bioasq_34505967"", ""bioasq_27797375"", ""bioasq_24939875"", ""bioasq_27789555"", ""bioasq_25483404"", ""bioasq_29887379"", ""bioasq_6592581"", ""bioasq_25680078"", ""bioasq_21826286"", ""bioasq_21835883""]","[5.648631, -1.400941, -1.454295, -1.46724, -1.665512, -2.078303, -2.862034, -2.986959, -3.210898, -3.243937]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3049,"[""bioasq_20232936"", ""bioasq_28222791"", ""bioasq_21724593"", ""bioasq_32689928"", ""bioasq_28653622"", ""bioasq_23671339"", ""bioasq_28035030"", ""bioasq_24424980"", ""bioasq_3219911"", ""bioasq_28407038""]","[-3.83155, -4.26836, -4.27249, -5.94782, -6.509421, -6.576077, -6.583759, -6.703328, -6.724946, -7.018842]",0.0,0.0,0.0
dense_cross_encoder,bioasq_656,"[""bioasq_18000976"", ""bioasq_14963686"", ""bioasq_23378035"", ""bioasq_23044018"", ""bioasq_22446440"", ""bioasq_20592905"", ""bioasq_20301588"", ""bioasq_22872265"", ""bioasq_22016144"", ""bioasq_22622662""]","[5.870724, 5.702172, 4.834145, 4.725965, 4.129463, 3.954734, 3.912925, 3.397924, 3.254368, 1.413002]",1.0,1.0,0.714286
dense_cross_encoder,bioasq_1337,"[""bioasq_18673215"", ""bioasq_15265674"", ""bioasq_20623621"", ""bioasq_20829083"", ""bioasq_15039233"", ""bioasq_18950873"", ""bioasq_16106061"", ""bioasq_22530047"", ""bioasq_17766043"", ""bioasq_15288396""]","[7.179348, 5.172574, 4.888551, 4.39652, 4.387246, 4.309223, 4.1406, 3.862869, 3.784683, 3.7081]",1.0,1.0,0.333333
dense_cross_encoder,bioasq_325,"[""bioasq_20924097"", ""bioasq_8735623"", ""bioasq_22879384"", ""bioasq_19675298"", ""bioasq_17220471"", ""bioasq_22709755"", ""bioasq_16775092"", ""bioasq_16781216"", ""bioasq_21741479"", ""bioasq_23247666""]","[5.443375, 5.185872, 4.744182, 4.73361, 4.516621, 4.249351, 4.185082, 3.321813, 3.011177, 2.508274]",1.0,1.0,0.625
dense_cross_encoder,bioasq_599,"[""bioasq_9110682"", ""bioasq_23440506"", ""bioasq_20495471"", ""bioasq_19284180"", ""bioasq_19636526"", ""bioasq_19921981"", ""bioasq_21480803"", ""bioasq_19257836"", ""bioasq_21688109"", ""bioasq_30088449""]","[8.65749, 7.598376, 6.325851, 6.107504, 5.976293, 4.255315, 3.91046, 2.582011, 1.2362, -4.888149]",0.936379,1.0,0.818182
dense_cross_encoder,bioasq_959,"[""bioasq_25220802"", ""bioasq_26539452"", ""bioasq_25489581"", ""bioasq_20970979"", ""bioasq_29499588"", ""bioasq_20411115"", ""bioasq_25522693"", ""bioasq_22934887"", ""bioasq_23131519"", ""bioasq_29549631""]","[5.499631, 3.931869, 2.499636, -1.555054, -4.477636, -4.709783, -5.354765, -5.691373, -6.464859, -7.17988]",0.868795,1.0,0.8
dense_cross_encoder,bioasq_2290,"[""bioasq_18660821"", ""bioasq_27113450"", ""bioasq_19169244"", ""bioasq_22567365"", ""bioasq_21826286"", ""bioasq_18022358"", ""bioasq_16973436"", ""bioasq_27345571"", ""bioasq_19169243"", ""bioasq_27492286""]","[7.954561, 7.009029, 6.441235, 5.916883, 5.864741, 4.980243, 4.943319, 4.100899, 3.001889, 1.867937]",1.0,1.0,0.769231
dense_cross_encoder,bioasq_3437,"[""bioasq_25485886"", ""bioasq_15529521"", ""bioasq_16240868"", ""bioasq_25963345"", ""bioasq_17563269"", ""bioasq_10359740"", ""bioasq_17026489"", ""bioasq_14977793"", ""bioasq_20438784"", ""bioasq_19105408""]","[0.171522, -4.611222, -6.857577, -7.518573, -7.753975, -7.899066, -8.274141, -8.769901, -8.788292, -9.028905]",1.0,1.0,1.0
dense_cross_encoder,bioasq_4642,"[""bioasq_20691038"", ""bioasq_17092503"", ""bioasq_8861162"", ""bioasq_20376615"", ""bioasq_34469860"", ""bioasq_30663437"", ""bioasq_27586096"", ""bioasq_3339667"", ""bioasq_8859913"", ""bioasq_3925257""]","[9.52559, 9.006231, 8.780954, 7.862469, 7.586504, 7.317933, 7.244622, 6.943857, 6.792571, 6.64413]",1.0,1.0,0.47619
dense_cross_encoder,bioasq_1984,"[""bioasq_26685307"", ""bioasq_23671339"", ""bioasq_32168452"", ""bioasq_27370569"", ""bioasq_30977807"", ""bioasq_28241736"", ""bioasq_21724593"", ""bioasq_21047203"", ""bioasq_22445829"", ""bioasq_25522693""]","[4.954579, 0.111103, -0.447307, -2.769135, -3.288288, -5.147018, -5.767521, -6.368131, -6.749402, -6.809008]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2783,"[""bioasq_28381231"", ""bioasq_12613462"", ""bioasq_27837588"", ""bioasq_31857872"", ""bioasq_27364692"", ""bioasq_25828064"", ""bioasq_18366884"", ""bioasq_24997586"", ""bioasq_26608484"", ""bioasq_7588825""]","[5.304756, -6.692773, -6.794299, -6.921467, -7.055732, -7.109799, -7.226851, -7.271558, -7.715931, -7.787076]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1586,"[""bioasq_24097267"", ""bioasq_25679813"", ""bioasq_28035030"", ""bioasq_26518482"", ""bioasq_28653622"", ""bioasq_24178563"", ""bioasq_27899623"", ""bioasq_20559422"", ""bioasq_26431028"", ""bioasq_32689928""]","[6.968691, 0.632424, -1.769897, -2.855966, -3.181744, -4.884822, -5.035603, -5.740318, -6.45758, -6.817091]",1.0,1.0,1.0
dense_cross_encoder,bioasq_628,"[""bioasq_23659608"", ""bioasq_24555979"", ""bioasq_19387848"", ""bioasq_23899985"", ""bioasq_21548832"", ""bioasq_18596382"", ""bioasq_19133110"", ""bioasq_25213867"", ""bioasq_23095807"", ""bioasq_20492723""]","[6.558263, 6.408593, 5.934, 5.427807, 5.012106, 4.036332, 3.751907, 3.206801, 2.663314, 1.90575]",1.0,1.0,0.769231
dense_cross_encoder,bioasq_1681,"[""bioasq_9409616"", ""bioasq_26121403"", ""bioasq_3029112"", ""bioasq_6592581"", ""bioasq_25475057"", ""bioasq_19180239"", ""bioasq_34505967"", ""bioasq_25430002"", ""bioasq_6318439"", ""bioasq_22575960""]","[6.511977, 6.242275, 6.115493, 4.762627, 3.144274, 2.424054, 1.639767, 1.031364, 0.375353, 0.257432]",0.926636,1.0,0.692308
dense_cross_encoder,bioasq_2274,"[""bioasq_27171500"", ""bioasq_28196106"", ""bioasq_28514207"", ""bioasq_29113329"", ""bioasq_28721811"", ""bioasq_28865774"", ""bioasq_23117929"", ""bioasq_24160177"", ""bioasq_24231340"", ""bioasq_28525743""]","[2.439038, -0.481486, -1.300807, -1.42802, -1.544341, -2.535994, -2.879998, -4.897118, -5.935961, -6.370999]",1.0,1.0,1.0
dense_cross_encoder,bioasq_244,"[""bioasq_14704232"", ""bioasq_2189307"", ""bioasq_23369135"", ""bioasq_21625820"", ""bioasq_18031713"", ""bioasq_9489964"", ""bioasq_18221125"", ""bioasq_15831522"", ""bioasq_17893267"", ""bioasq_19110971""]","[5.199108, 2.969807, 1.329391, 1.17203, 0.180236, 0.003261, -0.632973, -0.726286, -0.814685, -1.342509]",0.671386,1.0,0.666667
dense_cross_encoder,bioasq_782,"[""bioasq_25189622"", ""bioasq_24065549"", ""bioasq_25110833"", ""bioasq_27062372"", ""bioasq_26121906"", ""bioasq_18509062"", ""bioasq_26770990"", ""bioasq_24627478"", ""bioasq_25894691"", ""bioasq_20945533""]","[2.646477, 0.042659, -0.454382, -0.559435, -0.644043, -0.689125, -0.693416, -0.704516, -0.81031, -0.938469]",0.662059,1.0,0.666667
dense_cross_encoder,bioasq_3519,"[""bioasq_30222019"", ""bioasq_31117741"", ""bioasq_23489803"", ""bioasq_30079523"", ""bioasq_20492723"", ""bioasq_21980509"", ""bioasq_29895698"", ""bioasq_22532249"", ""bioasq_15195149"", ""bioasq_17868033""]","[2.483213, 1.654215, 0.55792, 0.194375, -0.292629, -0.948508, -1.718091, -5.949628, -6.360034, -6.586118]",0.827812,1.0,1.0
dense_cross_encoder,bioasq_3769,"[""bioasq_32096284"", ""bioasq_34107136"", ""bioasq_33841438"", ""bioasq_32631771"", ""bioasq_34087834"", ""bioasq_33463127"", ""bioasq_32923992"", ""bioasq_34507521"", ""bioasq_23049074"", ""bioasq_34881206""]","[6.757321, 1.229146, 0.58602, 0.404446, 0.243852, -0.092582, -1.30153, -1.939153, -2.199916, -2.442263]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3303,"[""bioasq_27552850"", ""bioasq_26186194"", ""bioasq_29054129"", ""bioasq_28752224"", ""bioasq_20840734"", ""bioasq_18798993"", ""bioasq_29899445"", ""bioasq_22416126"", ""bioasq_22828605"", ""bioasq_34757206""]","[6.857849, 5.737215, 3.580446, -8.533684, -9.319572, -9.414199, -10.059178, -10.123415, -10.218086, -10.317956]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3448,"[""bioasq_29047301"", ""bioasq_27653758"", ""bioasq_27939059"", ""bioasq_22709755"", ""bioasq_25080137"", ""bioasq_19419339"", ""bioasq_19398090"", ""bioasq_29688815"", ""bioasq_18810661"", ""bioasq_16240868""]","[6.228325, -7.427701, -7.730076, -7.817988, -7.924015, -7.940089, -8.255728, -8.405521, -8.446994, -8.538126]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2759,"[""bioasq_17494770"", ""bioasq_15004568"", ""bioasq_20820472"", ""bioasq_16527865"", ""bioasq_21546358"", ""bioasq_17194778"", ""bioasq_19096707"", ""bioasq_9348657"", ""bioasq_24453983"", ""bioasq_19169244""]","[5.112525, 4.641084, 3.707386, 2.489691, 1.397635, 1.065089, -2.072366, -3.905348, -4.256661, -4.492589]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2945,"[""bioasq_27458220"", ""bioasq_27216072"", ""bioasq_29089721"", ""bioasq_30088449"", ""bioasq_31675472"", ""bioasq_30892111"", ""bioasq_31578082"", ""bioasq_33200890"", ""bioasq_28890641"", ""bioasq_2915017""]","[4.197019, 2.540431, 0.295488, -1.623619, -5.830225, -6.450722, -7.125967, -7.722183, -8.089061, -8.118946]",1.0,1.0,1.0
dense_cross_encoder,bioasq_541,"[""bioasq_18279518"", ""bioasq_18045502"", ""bioasq_19773260"", ""bioasq_22102035"", ""bioasq_22416126"", ""bioasq_18033728"", ""bioasq_29028266"", ""bioasq_30500173"", ""bioasq_31998941"", ""bioasq_21826286""]","[3.526904, 3.434121, -0.021167, -1.477054, -3.637932, -4.884891, -5.037291, -6.637484, -6.989063, -7.005301]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2911,"[""bioasq_29028909"", ""bioasq_19096707"", ""bioasq_18022358"", ""bioasq_14555468"", ""bioasq_27113450"", ""bioasq_15004568"", ""bioasq_19169244"", ""bioasq_26448198"", ""bioasq_28379181"", ""bioasq_28780612""]","[5.810569, 0.509804, -0.397271, -1.430585, -1.517856, -1.683869, -2.030568, -2.18739, -2.7944, -3.133212]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2648,"[""bioasq_27895893"", ""bioasq_28430627"", ""bioasq_27318893"", ""bioasq_27789555"", ""bioasq_27903964"", ""bioasq_10951187"", ""bioasq_23271797"", ""bioasq_19110971"", ""bioasq_23596505"", ""bioasq_16775092""]","[4.261137, 1.261266, 0.139248, -2.517277, -3.312128, -3.503002, -3.762324, -3.824346, -4.290724, -4.362519]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3726,"[""bioasq_30486888"", ""bioasq_29129088"", ""bioasq_28244991"", ""bioasq_24742319"", ""bioasq_27568285"", ""bioasq_27653758"", ""bioasq_26516064"", ""bioasq_29233825"", ""bioasq_28423301"", ""bioasq_16012795""]","[3.454923, 3.24049, -3.022896, -5.248034, -5.490238, -5.646585, -5.8044, -5.889153, -6.076209, -6.40743]",0.765361,1.0,0.666667
dense_cross_encoder,bioasq_2927,"[""bioasq_29089721"", ""bioasq_28929412"", ""bioasq_26557901"", ""bioasq_16240868"", ""bioasq_8535646"", ""bioasq_15529521"", ""bioasq_20514964"", ""bioasq_10350246"", ""bioasq_23489803"", ""bioasq_25963345""]","[1.561635, 0.416209, -6.17426, -6.499932, -6.590354, -6.735964, -6.953913, -7.047994, -7.297103, -7.321761]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2555,"[""bioasq_28459942"", ""bioasq_29554239"", ""bioasq_29028266"", ""bioasq_25106801"", ""bioasq_28903484"", ""bioasq_30820596"", ""bioasq_29899445"", ""bioasq_32273183"", ""bioasq_33229362"", ""bioasq_14759369""]","[-1.968002, -6.272899, -7.365721, -7.486939, -7.690569, -8.828136, -9.049443, -9.176472, -9.272902, -9.424755]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1757,"[""bioasq_24167709"", ""bioasq_26446846"", ""bioasq_21149567"", ""bioasq_22402252"", ""bioasq_17463082"", ""bioasq_21980509"", ""bioasq_23626658"", ""bioasq_27062372"", ""bioasq_24312318"", ""bioasq_27318893""]","[3.180181, 2.916136, 2.867313, -1.870366, -3.12481, -4.474316, -4.697059, -5.344892, -5.794196, -5.796948]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1444,"[""bioasq_23978556"", ""bioasq_18673445"", ""bioasq_19183864"", ""bioasq_19938902"", ""bioasq_18551622"", ""bioasq_24853414"", ""bioasq_22591194"", ""bioasq_17656567"", ""bioasq_20582873"", ""bioasq_23393146""]","[8.373835, 6.675515, 5.349764, 5.183827, 4.249477, 3.914184, 3.14802, 2.975144, 2.493059, 1.677968]",1.0,1.0,1.0
dense_cross_encoder,bioasq_4005,"[""bioasq_32550671"", ""bioasq_24195509"", ""bioasq_27928945"", ""bioasq_24131352"", ""bioasq_24825142"", ""bioasq_26800231"", ""bioasq_22284190"", ""bioasq_12794134"", ""bioasq_17868033"", ""bioasq_22335895""]","[4.947925, 1.303572, 0.255499, -0.368457, -1.768645, -3.01366, -3.049079, -3.542209, -4.304589, -4.353943]",0.0,0.0,0.0
dense_cross_encoder,bioasq_3136,"[""bioasq_27653758"", ""bioasq_22870474"", ""bioasq_24219041"", ""bioasq_25485886"", ""bioasq_28416406"", ""bioasq_27175894"", ""bioasq_26095746"", ""bioasq_26088268"", ""bioasq_32266704"", ""bioasq_27568285""]","[1.411869, -5.216259, -7.952127, -8.444838, -8.842926, -8.999102, -9.026484, -9.05549, -9.534431, -9.579898]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1760,"[""bioasq_16224024"", ""bioasq_18021920"", ""bioasq_19018236"", ""bioasq_20445167"", ""bioasq_23825391"", ""bioasq_25379384"", ""bioasq_23990902"", ""bioasq_24978639"", ""bioasq_15056980"", ""bioasq_25464894""]","[6.82178, 5.809171, 5.75246, 5.720716, 5.417441, 4.855023, 3.169244, 1.99989, 1.716708, 1.341553]",0.913463,1.0,0.888889
dense_cross_encoder,bioasq_1453,"[""bioasq_22132823"", ""bioasq_20733526"", ""bioasq_19954495"", ""bioasq_19843265"", ""bioasq_22185395"", ""bioasq_25520769"", ""bioasq_24949031"", ""bioasq_16254897"", ""bioasq_23444944"", ""bioasq_21730975""]","[7.933953, 7.676643, 7.613642, 7.120761, 6.854434, 5.826227, 5.75109, 4.646907, 4.346457, 4.262599]",0.936379,1.0,0.818182
dense_cross_encoder,bioasq_3632,"[""bioasq_29847322"", ""bioasq_28929587"", ""bioasq_28870615"", ""bioasq_11768602"", ""bioasq_29193906"", ""bioasq_19593441"", ""bioasq_29671404"", ""bioasq_32066940"", ""bioasq_23822101"", ""bioasq_30462889""]","[5.2413, 2.273037, 1.871773, -1.318469, -2.536908, -3.525335, -4.86067, -6.912717, -7.066992, -7.290496]",0.591794,1.0,0.444444
dense_cross_encoder,bioasq_2405,"[""bioasq_22927401"", ""bioasq_9489964"", ""bioasq_15259379"", ""bioasq_20654714"", ""bioasq_7477166"", ""bioasq_19110971"", ""bioasq_2189307"", ""bioasq_8389710"", ""bioasq_16499159"", ""bioasq_11932302""]","[2.51462, -3.438528, -3.647959, -3.779975, -4.416604, -5.139206, -5.605936, -5.626261, -5.830816, -5.988629]",0.877215,1.0,1.0
dense_cross_encoder,bioasq_3017,"[""bioasq_26938566"", ""bioasq_26026060"", ""bioasq_16440059"", ""bioasq_23827161"", ""bioasq_23608825"", ""bioasq_28067908"", ""bioasq_25129481"", ""bioasq_28067910"", ""bioasq_23727153"", ""bioasq_17600088""]","[-0.136121, -2.285055, -2.674499, -2.692625, -5.25596, -5.822683, -6.187405, -6.20022, -6.390154, -6.424327]",0.356207,0.166667,1.0
dense_cross_encoder,bioasq_437,"[""bioasq_22017589"", ""bioasq_19412431"", ""bioasq_11598125"", ""bioasq_16798224"", ""bioasq_16877704"", ""bioasq_18223678"", ""bioasq_24126619"", ""bioasq_15254679"", ""bioasq_12851688"", ""bioasq_16462760""]","[3.955847, 2.457644, 2.42361, -0.463058, -1.065118, -1.66916, -1.692305, -2.915309, -3.53141, -3.55987]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1397,"[""bioasq_25750295"", ""bioasq_25230742"", ""bioasq_25776904"", ""bioasq_26557901"", ""bioasq_26084259"", ""bioasq_29278542"", ""bioasq_32550671"", ""bioasq_28890641"", ""bioasq_30088449"", ""bioasq_27939059""]","[6.398276, 6.10345, 4.77455, 4.404488, 2.784069, -4.472595, -5.125043, -6.297897, -6.765633, -6.870778]",0.892211,1.0,0.833333
dense_cross_encoder,bioasq_2570,"[""bioasq_28328324"", ""bioasq_26633090"", ""bioasq_21150631"", ""bioasq_10350245"", ""bioasq_7939730"", ""bioasq_30413151"", ""bioasq_30182284"", ""bioasq_20645530"", ""bioasq_23829933"", ""bioasq_29089894""]","[8.448526, 6.561946, -5.805511, -6.3691, -6.4563, -6.815446, -7.010559, -7.189544, -7.26101, -7.314435]",1.0,1.0,1.0
dense_cross_encoder,bioasq_4045,"[""bioasq_22827758"", ""bioasq_14666732"", ""bioasq_15087020"", ""bioasq_19497323"", ""bioasq_25377592"", ""bioasq_19593441"", ""bioasq_15695389"", ""bioasq_15868447"", ""bioasq_19398090"", ""bioasq_22934911""]","[5.744129, 3.726307, 2.194978, 1.643748, 1.040311, 1.032969, 0.244296, -0.799744, -0.968033, -1.442525]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2999,"[""bioasq_30291343"", ""bioasq_24198575"", ""bioasq_19535269"", ""bioasq_23623693"", ""bioasq_23813702"", ""bioasq_27613487"", ""bioasq_25106801"", ""bioasq_22464347"", ""bioasq_22185395"", ""bioasq_24178972""]","[3.157485, -1.592232, -2.300013, -2.910786, -5.693512, -6.192169, -6.246482, -6.613317, -6.659055, -6.740672]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3854,"[""bioasq_28714474"", ""bioasq_31209209"", ""bioasq_30285185"", ""bioasq_25679813"", ""bioasq_27929098"", ""bioasq_26091399"", ""bioasq_19956621"", ""bioasq_27490187"", ""bioasq_28413449"", ""bioasq_26305225""]","[1.637117, -0.134214, -0.779479, -2.224612, -3.34665, -3.571836, -4.389129, -4.950261, -5.73795, -6.076831]",0.58557,1.0,0.5
dense_cross_encoder,bioasq_3580,"[""bioasq_31327649"", ""bioasq_25106801"", ""bioasq_29788192"", ""bioasq_24717404"", ""bioasq_26305296"", ""bioasq_30663437"", ""bioasq_31998424"", ""bioasq_34469860"", ""bioasq_23577724"", ""bioasq_23698027""]","[8.055563, 7.616224, 4.885829, 3.207329, 3.02467, 0.350865, -5.795001, -5.827855, -6.032676, -6.582065]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2530,"[""bioasq_25854787"", ""bioasq_28992906"", ""bioasq_2915017"", ""bioasq_23267527"", ""bioasq_29593919"", ""bioasq_18366884"", ""bioasq_30706413"", ""bioasq_29523423"", ""bioasq_25445385"", ""bioasq_27837588""]","[4.197749, 2.428988, -5.765684, -5.873612, -6.796855, -6.909469, -7.39456, -7.469577, -7.584319, -7.920298]",1.0,1.0,1.0
dense_cross_encoder,bioasq_134,"[""bioasq_22662273"", ""bioasq_25483063"", ""bioasq_22251432"", ""bioasq_23531432"", ""bioasq_23225525"", ""bioasq_25967550"", ""bioasq_24465140"", ""bioasq_22355263"", ""bioasq_20174468"", ""bioasq_23979994""]","[3.188244, 1.593692, -1.812857, -2.147562, -2.45429, -2.547037, -2.778041, -2.922472, -2.956492, -3.220204]",1.0,1.0,1.0
dense_cross_encoder,bioasq_3982,"[""bioasq_32266704"", ""bioasq_29129088"", ""bioasq_24410536"", ""bioasq_33025950"", ""bioasq_28890641"", ""bioasq_34023541"", ""bioasq_26088268"", ""bioasq_27568285"", ""bioasq_30194661"", ""bioasq_30378008""]","[5.892397, -2.008564, -3.00064, -3.423951, -3.844148, -3.983108, -4.017844, -4.150336, -4.313129, -4.633634]",1.0,1.0,1.0
dense_cross_encoder,bioasq_2843,"[""bioasq_29172462"", ""bioasq_29554239"", ""bioasq_29327913"", ""bioasq_16148043"", ""bioasq_21300291"", ""bioasq_23401122"", ""bioasq_9409616"", ""bioasq_22245792"", ""bioasq_24312318"", ""bioasq_30910870""]","[9.53521, 7.809855, 7.35745, -7.987126, -8.437485, -8.700499, -8.701254, -8.801626, -8.881889, -8.985707]",1.0,1.0,1.0
dense_cross_encoder,bioasq_1665,"[""bioasq_18978305"", ""bioasq_19997740"", ""bioasq_19918057"", ""bioasq_21527018"", ""bioasq_21401527"", ""bioasq_24184212"", ""bioasq_15846065"", ""bioasq_23071153"", ""bioasq_22335895"", ""bioasq_21658950""]","[7.143336, 5.677233, 5.282827, 5.136645, 4.700364, 4.696967, 4.464955, 4.232659, 3.93891, 3.541224]",1.0,1.0,0.416667
